"p0","p1","p2","p3","p4","p5"
 5.72346129892061906e-01, 3.84310146326285604e+01, 3.40507681208636004e-01, 5.89520719221688916e-01, 4.58374325473726643e+01, 7.11192414063938332e-03
 5.72346129892061906e-01, 3.84310146326285604e+01, 3.40507681208636004e-01, 5.89520719221688916e-01, 4.58374325473726643e+01, 7.11192414063938332e-03
 5.72346129892061906e-01, 3.84310146326285604e+01, 3.40507681208636004e-01, 5.89520719221688916e-01, 4.58374325473726643e+01, 7.11192414063938332e-03
 5.72346129892061906e-01, 3.84310146326285604e+01, 3.40507681208636004e-01, 5.89520719221688916e-01, 4.58374325473726643e+01, 7.11192414063938332e-03
 5.72346129892061906e-01, 3.84310146326285604e+01, 3.40507681208636004e-01, 5.89520719221688916e-01, 4.58374325473726643e+01, 7.11192414063938332e-03
 5.68041879514059711e-01, 3.83846129299281529e+01, 3.35254579823453025e-01, 5.83066607435689055e-01, 4.57512237771249417e+01, 6.72722040091454192e-03
 5.68041879514059711e-01, 3.83846129299281529e+01, 3.35254579823453025e-01, 5.83066607435689055e-01, 4.57512237771249417e+01, 6.72722040091454192e-03
 5.74507842417538162e-01, 3.84756699483456188e+01, 3.43035625063680183e-01, 5.91317827996606926e-01, 4.58534013408975412e+01, 7.16783906544803465e-03
 5.74507842417538162e-01, 3.84756699483456188e+01, 3.43035625063680183e-01, 5.91317827996606926e-01, 4.58534013408975412e+01, 7.16783906544803465e-03
 5.74507842417538162e-01, 3.84756699483456188e+01, 3.43035625063680183e-01, 5.91317827996606926e-01, 4.58534013408975412e+01, 7.16783906544803465e-03
 5.74507842417538162e-01, 3.84756699483456188e+01, 3.43035625063680183e-01, 5.91317827996606926e-01, 4.58534013408975412e+01, 7.16783906544803465e-03
 5.65117472915720453e-01, 3.82782049209816648e+01, 3.31783334394501750e-01, 5.79558876024848124e-01, 4.58008957537550643e+01, 7.34249001484059503e-03
 5.65117472915720453e-01, 3.82782049209816648e+01, 3.31783334394501750e-01, 5.79558876024848124e-01, 4.58008957537550643e+01, 7.34249001484059503e-03
 5.65117472915720453e-01, 3.82782049209816648e+01, 3.31783334394501750e-01, 5.79558876024848124e-01, 4.58008957537550643e+01, 7.34249001484059503e-03
 5.65117472915720453e-01, 3.82782049209816648e+01, 3.31783334394501750e-01, 5.79558876024848124e-01, 4.58008957537550643e+01, 7.34249001484059503e-03
 5.68716508080973848e-01, 3.83046836690977059e+01, 3.36150601284034622e-01, 5.83631958979324295e-01, 4.58382731127884142e+01, 8.10800304499989001e-03
 5.68716508080973848e-01, 3.83046836690977059e+01, 3.36150601284034622e-01, 5.83631958979324295e-01, 4.58382731127884142e+01, 8.10800304499989001e-03
 5.68716508080973848e-01, 3.83046836690977059e+01, 3.36150601284034622e-01, 5.83631958979324295e-01, 4.58382731127884142e+01, 8.10800304499989001e-03
 5.67056846181746788e-01, 3.82386823937379248e+01, 3.34125831955933372e-01, 5.81808894096885632e-01, 4.58442814243341772e+01, 8.52506610882809539e-03
 5.67056846181746788e-01, 3.82386823937379248e+01, 3.34125831955933372e-01, 5.81808894096885632e-01, 4.58442814243341772e+01, 8.52506610882809539e-03
 5.67056846181746788e-01, 3.82386823937379248e+01, 3.34125831955933372e-01, 5.81808894096885632e-01, 4.58442814243341772e+01, 8.52506610882809539e-03
 5.67056846181746788e-01, 3.82386823937379248e+01, 3.34125831955933372e-01, 5.81808894096885632e-01, 4.58442814243341772e+01, 8.52506610882809539e-03
 5.81779294244485934e-01, 3.86263103178810496e+01, 3.50661439444263201e-01, 5.99425737887825161e-01, 4.57005880155828805e+01, 6.78623033888424779e-03
 5.81779294244485934e-01, 3.86263103178810496e+01, 3.50661439444263201e-01, 5.99425737887825161e-01, 4.57005880155828805e+01, 6.78623033888424779e-03
 5.81779294244485934e-01, 3.86263103178810496e+01, 3.50661439444263201e-01, 5.99425737887825161e-01, 4.57005880155828805e+01, 6.78623033888424779e-03
 5.83403310096239691e-01, 3.85395212412845680e+01, 3.52775746914769206e-01, 6.01516446546611627e-01, 4.58811750108941467e+01, 8.40120064483620109e-03
 5.83403310096239691e-01, 3.85395212412845680e+01, 3.52775746914769206e-01, 6.01516446546611627e-01, 4.58811750108941467e+01, 8.40120064483620109e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.75977956082460274e-01, 3.84403810447426011e+01, 3.45167859543976885e-01, 5.93289033949330413e-01, 4.60495752086824837e+01, 8.06083708178089754e-03
 5.68463005794569765e-01, 3.83508878050468667e+01, 3.35873500045562656e-01, 5.83546687240536155e-01, 4.58394622326294794e+01, 7.30580436675937542e-03
 5.68463005794569765e-01, 3.83508878050468667e+01, 3.35873500045562656e-01, 5.83546687240536155e-01, 4.58394622326294794e+01, 7.30580436675937542e-03
 5.68463005794569765e-01, 3.83508878050468667e+01, 3.35873500045562656e-01, 5.83546687240536155e-01, 4.58394622326294794e+01, 7.30580436675937542e-03
 5.68463005794569765e-01, 3.83508878050468667e+01, 3.35873500045562656e-01, 5.83546687240536155e-01, 4.58394622326294794e+01, 7.30580436675937542e-03
 5.68463005794569765e-01, 3.83508878050468667e+01, 3.35873500045562656e-01, 5.83546687240536155e-01, 4.58394622326294794e+01, 7.30580436675937542e-03
 5.68463005794569765e-01, 3.83508878050468667e+01, 3.35873500045562656e-01, 5.83546687240536155e-01, 4.58394622326294794e+01, 7.30580436675937542e-03
 5.58703744437995087e-01, 3.82021227391665832e+01, 3.24606113852893285e-01, 5.72009120598943488e-01, 4.57909647610128658e+01, 6.82175234815962390e-03
 5.58703744437995087e-01, 3.82021227391665832e+01, 3.24606113852893285e-01, 5.72009120598943488e-01, 4.57909647610128658e+01, 6.82175234815962390e-03
 5.58703744437995087e-01, 3.82021227391665832e+01, 3.24606113852893285e-01, 5.72009120598943488e-01, 4.57909647610128658e+01, 6.82175234815962390e-03
 5.58703744437995087e-01, 3.82021227391665832e+01, 3.24606113852893285e-01, 5.72009120598943488e-01, 4.57909647610128658e+01, 6.82175234815962390e-03
 5.58703744437995087e-01, 3.82021227391665832e+01, 3.24606113852893285e-01, 5.72009120598943488e-01, 4.57909647610128658e+01, 6.82175234815962390e-03
 5.58703744437995087e-01, 3.82021227391665832e+01, 3.24606113852893285e-01, 5.72009120598943488e-01, 4.57909647610128658e+01, 6.82175234815962390e-03
 5.56847307469527597e-01, 3.81554423796248088e+01, 3.22638610207702459e-01, 5.70024263810502196e-01, 4.58354850903682021e+01, 7.01150253970559464e-03
 5.56847307469527597e-01, 3.81554423796248088e+01, 3.22638610207702459e-01, 5.70024263810502196e-01, 4.58354850903682021e+01, 7.01150253970559464e-03
 5.65324730437139378e-01, 3.83772231719806811e+01, 3.32743825811756766e-01, 5.81362697333130951e-01, 4.58453621530946904e+01, 6.10972058440407365e-03
 5.69005000066791111e-01, 3.84503768097099510e+01, 3.37768432635800198e-01, 5.87127103033748710e-01, 4.60039952193926567e+01, 6.12231210502032618e-03
 5.69005000066791111e-01, 3.84503768097099510e+01, 3.37768432635800198e-01, 5.87127103033748710e-01, 4.60039952193926567e+01, 6.12231210502032618e-03
 5.69005000066791111e-01, 3.84503768097099510e+01, 3.37768432635800198e-01, 5.87127103033748710e-01, 4.60039952193926567e+01, 6.12231210502032618e-03
 5.69005000066791111e-01, 3.84503768097099510e+01, 3.37768432635800198e-01, 5.87127103033748710e-01, 4.60039952193926567e+01, 6.12231210502032618e-03
 5.69005000066791111e-01, 3.84503768097099510e+01, 3.37768432635800198e-01, 5.87127103033748710e-01, 4.60039952193926567e+01, 6.12231210502032618e-03
 5.69005000066791111e-01, 3.84503768097099510e+01, 3.37768432635800198e-01, 5.87127103033748710e-01, 4.60039952193926567e+01, 6.12231210502032618e-03
 5.63577785088184013e-01, 3.83092311972398747e+01, 3.32058449387803045e-01, 5.81159826913201782e-01, 4.61524721836941936e+01, 6.75788245764279323e-03
 5.63577785088184013e-01, 3.83092311972398747e+01, 3.32058449387803045e-01, 5.81159826913201782e-01, 4.61524721836941936e+01, 6.75788245764279323e-03
 5.63577785088184013e-01, 3.83092311972398747e+01, 3.32058449387803045e-01, 5.81159826913201782e-01, 4.61524721836941936e+01, 6.75788245764279323e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.59816105214894777e-01, 3.82500243716793875e+01, 3.27579027264250533e-01, 5.76370652580396103e-01, 4.61277683476004867e+01, 6.55926255195886723e-03
 5.62278118268375482e-01, 3.83645536992250129e+01, 3.29900265242865753e-01, 5.78319196089000509e-01, 4.59917321396372927e+01, 5.53797942671298369e-03
 5.60339393780661998e-01, 3.83309696475177901e+01, 3.27988467133996375e-01, 5.76423129406858026e-01, 4.60982777486011770e+01, 5.46757542141217308e-03
 5.73941197159060890e-01, 3.85330086441074755e+01, 3.42671956062105154e-01, 5.90399989236774725e-01, 4.59740538545420563e+01, 6.15146490536449923e-03
 5.73941197159060890e-01, 3.85330086441074755e+01, 3.42671956062105154e-01, 5.90399989236774725e-01, 4.59740538545420563e+01, 6.15146490536449923e-03
 5.73941197159060890e-01, 3.85330086441074755e+01, 3.42671956062105154e-01, 5.90399989236774725e-01, 4.59740538545420563e+01, 6.15146490536449923e-03
 5.71672778818203886e-01, 3.82714333446471500e+01, 3.39196222138071046e-01, 5.87167471627905613e-01, 4.59336291768777585e+01, 9.01824783907848385e-03
 5.71672778818203886e-01, 3.82714333446471500e+01, 3.39196222138071046e-01, 5.87167471627905613e-01, 4.59336291768777585e+01, 9.01824783907848385e-03
 5.71672778818203886e-01, 3.82714333446471500e+01, 3.39196222138071046e-01, 5.87167471627905613e-01, 4.59336291768777585e+01, 9.01824783907848385e-03
 5.71672778818203886e-01, 3.82714333446471500e+01, 3.39196222138071046e-01, 5.87167471627905613e-01, 4.59336291768777585e+01, 9.01824783907848385e-03
 5.71672778818203886e-01, 3.82714333446471500e+01, 3.39196222138071046e-01, 5.87167471627905613e-01, 4.59336291768777585e+01, 9.01824783907848385e-03
 5.75461841972396249e-01, 3.84619366918370815e+01, 3.46068580072701970e-01, 5.95739917838246757e-01, 4.63533323765094636e+01, 7.63890101130686953e-03
 5.75461841972396249e-01, 3.84619366918370815e+01, 3.46068580072701970e-01, 5.95739917838246757e-01, 4.63533323765094636e+01, 7.63890101130686953e-03
 5.75461841972396249e-01, 3.84619366918370815e+01, 3.46068580072701970e-01, 5.95739917838246757e-01, 4.63533323765094636e+01, 7.63890101130686953e-03
 5.79591573098264701e-01, 3.85377703640385931e+01, 3.50528656539509931e-01, 6.00109258869689133e-01, 4.62502187226417476e+01, 7.73466001941341616e-03
 5.86005808986243437e-01, 3.86969598326123432e+01, 3.56683959695044905e-01, 6.06299615112084744e-01, 4.59784130294124012e+01, 6.97782500339850717e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.70780416510690114e-01, 3.85103086610216820e+01, 3.40285710045991285e-01, 5.89410778128665380e-01, 4.61640898126499550e+01, 5.73936798940388911e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.66795719190549829e-01, 3.84438930673749297e+01, 3.35259140555006996e-01, 5.84017870398158667e-01, 4.60464631036870671e+01, 5.60466493527881325e-03
 5.71687350089140733e-01, 3.85776460218156814e+01, 3.39983218257812470e-01, 5.88886245397881036e-01, 4.57944362836277961e+01, 4.92449023577472885e-03
 5.64816432581514705e-01, 3.83141632869596904e+01, 3.31703639563277475e-01, 5.78546379647478459e-01, 4.58269447038707369e+01, 6.96664249976305071e-03
 5.64816432581514705e-01, 3.83141632869596904e+01, 3.31703639563277475e-01, 5.78546379647478459e-01, 4.58269447038707369e+01, 6.96664249976305071e-03
 5.64816432581514705e-01, 3.83141632869596904e+01, 3.31703639563277475e-01, 5.78546379647478459e-01, 4.58269447038707369e+01, 6.96664249976305071e-03
 5.65362442542042043e-01, 3.83035560685080441e+01, 3.31512639628978478e-01, 5.79141377129931634e-01, 4.56768486761087757e+01, 6.96586204641620136e-03
 5.65362442542042043e-01, 3.83035560685080441e+01, 3.31512639628978478e-01, 5.79141377129931634e-01, 4.56768486761087757e+01, 6.96586204641620136e-03
 5.74869795983750986e-01, 3.84189866247427076e+01, 3.43080079244640512e-01, 5.91995015064755825e-01, 4.58698060944462540e+01, 7.79860399866406928e-03
 5.74869795983750986e-01, 3.84189866247427076e+01, 3.43080079244640512e-01, 5.91995015064755825e-01, 4.58698060944462540e+01, 7.79860399866406928e-03
 5.74869795983750986e-01, 3.84189866247427076e+01, 3.43080079244640512e-01, 5.91995015064755825e-01, 4.58698060944462540e+01, 7.79860399866406928e-03
 5.60645363349462023e-01, 3.80296142258836483e+01, 3.26998966787372058e-01, 5.74569892606602850e-01, 4.60200044015381877e+01, 9.66339336908589829e-03
 5.71312120103906862e-01, 3.81101562103715565e+01, 3.38648794308963053e-01, 5.86136787516444047e-01, 4.59896424080240180e+01, 1.12724054941086144e-02
 5.71312120103906862e-01, 3.81101562103715565e+01, 3.38648794308963053e-01, 5.86136787516444047e-01, 4.59896424080240180e+01, 1.12724054941086144e-02
 5.71312120103906862e-01, 3.81101562103715565e+01, 3.38648794308963053e-01, 5.86136787516444047e-01, 4.59896424080240180e+01, 1.12724054941086144e-02
 5.71312120103906862e-01, 3.81101562103715565e+01, 3.38648794308963053e-01, 5.86136787516444047e-01, 4.59896424080240180e+01, 1.12724054941086144e-02
 5.65711903751696332e-01, 3.80462059567137771e+01, 3.31697449363087371e-01, 5.78460734290106027e-01, 4.59067066172090108e+01, 1.05812771533323417e-02
 5.65711903751696332e-01, 3.80462059567137771e+01, 3.31697449363087371e-01, 5.78460734290106027e-01, 4.59067066172090108e+01, 1.05812771533323417e-02
 5.65711903751696332e-01, 3.80462059567137771e+01, 3.31697449363087371e-01, 5.78460734290106027e-01, 4.59067066172090108e+01, 1.05812771533323417e-02
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.73710062777183949e-01, 3.83465030130813105e+01, 3.39955470375215563e-01, 5.86806822290562247e-01, 4.55652847432351393e+01, 8.42102668457493306e-03
 5.71380030881232903e-01, 3.85174776047100877e+01, 3.39398988069509300e-01, 5.87102761634794468e-01, 4.58181340548698017e+01, 5.75897171968969314e-03
 5.71380030881232903e-01, 3.85174776047100877e+01, 3.39398988069509300e-01, 5.87102761634794468e-01, 4.58181340548698017e+01, 5.75897171968969314e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.80229306894745944e-01, 3.86341976323973100e+01, 3.48895674133074374e-01, 5.96035244215209481e-01, 4.57081902923097374e+01, 6.46401183768570940e-03
 5.92088271808301148e-01, 3.88342153271865200e+01, 3.62499081574124637e-01, 6.09242387632218274e-01, 4.57901663778609915e+01, 6.78368489655147358e-03
 5.96394968714032081e-01, 3.88822625566351761e+01, 3.67666384883680031e-01, 6.15588988728088093e-01, 4.58319874549516655e+01, 7.17329122745351353e-03
 5.96394968714032081e-01, 3.88822625566351761e+01, 3.67666384883680031e-01, 6.15588988728088093e-01, 4.58319874549516655e+01, 7.17329122745351353e-03
 5.96394968714032081e-01, 3.88822625566351761e+01, 3.67666384883680031e-01, 6.15588988728088093e-01, 4.58319874549516655e+01, 7.17329122745351353e-03
 5.96394968714032081e-01, 3.88822625566351761e+01, 3.67666384883680031e-01, 6.15588988728088093e-01, 4.58319874549516655e+01, 7.17329122745351353e-03
 5.96394968714032081e-01, 3.88822625566351761e+01, 3.67666384883680031e-01, 6.15588988728088093e-01, 4.58319874549516655e+01, 7.17329122745351353e-03
 5.89644382005474421e-01, 3.86517993064340857e+01, 3.59244733237963187e-01, 6.06285774738652972e-01, 4.58241563308162441e+01, 8.48096043809464482e-03
 5.89644382005474421e-01, 3.86517993064340857e+01, 3.59244733237963187e-01, 6.06285774738652972e-01, 4.58241563308162441e+01, 8.48096043809464482e-03
 5.89644382005474421e-01, 3.86517993064340857e+01, 3.59244733237963187e-01, 6.06285774738652972e-01, 4.58241563308162441e+01, 8.48096043809464482e-03
 5.91893040663076020e-01, 3.86595492698895171e+01, 3.60862099686555082e-01, 6.07559368521086940e-01, 4.56451973396717037e+01, 8.84501462049357666e-03
 5.91893040663076020e-01, 3.86595492698895171e+01, 3.60862099686555082e-01, 6.07559368521086940e-01, 4.56451973396717037e+01, 8.84501462049357666e-03
 5.91893040663076020e-01, 3.86595492698895171e+01, 3.60862099686555082e-01, 6.07559368521086940e-01, 4.56451973396717037e+01, 8.84501462049357666e-03
 5.91893040663076020e-01, 3.86595492698895171e+01, 3.60862099686555082e-01, 6.07559368521086940e-01, 4.56451973396717037e+01, 8.84501462049357666e-03
 5.91893040663076020e-01, 3.86595492698895171e+01, 3.60862099686555082e-01, 6.07559368521086940e-01, 4.56451973396717037e+01, 8.84501462049357666e-03
 5.91893040663076020e-01, 3.86595492698895171e+01, 3.60862099686555082e-01, 6.07559368521086940e-01, 4.56451973396717037e+01, 8.84501462049357666e-03
 6.01540774144557089e-01, 3.89447036286833850e+01, 3.71708945187606332e-01, 6.17918535550238346e-01, 4.55591955178116592e+01, 7.41221507958396333e-03
 6.01540774144557089e-01, 3.89447036286833850e+01, 3.71708945187606332e-01, 6.17918535550238346e-01, 4.55591955178116592e+01, 7.41221507958396333e-03
 6.01253226960761777e-01, 3.89935299781637781e+01, 3.71285253081393485e-01, 6.17322441576549585e-01, 4.55185397280276973e+01, 6.62580097089782074e-03
 6.01253226960761777e-01, 3.89935299781637781e+01, 3.71285253081393485e-01, 6.17322441576549585e-01, 4.55185397280276973e+01, 6.62580097089782074e-03
 6.01253226960761777e-01, 3.89935299781637781e+01, 3.71285253081393485e-01, 6.17322441576549585e-01, 4.55185397280276973e+01, 6.62580097089782074e-03
 6.01253226960761777e-01, 3.89935299781637781e+01, 3.71285253081393485e-01, 6.17322441576549585e-01, 4.55185397280276973e+01, 6.62580097089782074e-03
 6.01253226960761777e-01, 3.89935299781637781e+01, 3.71285253081393485e-01, 6.17322441576549585e-01, 4.55185397280276973e+01, 6.62580097089782074e-03
