"p0","p1","p2","p3","p4"
 3.41651954110659162e+00, 7.87930170805337639e+02, 2.56924194450547760e-01, 3.05743475507908080e+01, 1.42729219680379181e-02
 3.41651954110659162e+00, 7.87930170805337639e+02, 2.56924194450547760e-01, 3.05743475507908080e+01, 1.42729219680379181e-02
 3.41651954110659162e+00, 7.87930170805337639e+02, 2.56924194450547760e-01, 3.05743475507908080e+01, 1.42729219680379181e-02
 3.41651954110659162e+00, 7.87930170805337639e+02, 2.56924194450547760e-01, 3.05743475507908080e+01, 1.42729219680379181e-02
 3.41651954110659162e+00, 7.87930170805337639e+02, 2.56924194450547760e-01, 3.05743475507908080e+01, 1.42729219680379181e-02
 3.41651954110659162e+00, 7.87930170805337639e+02, 2.56924194450547760e-01, 3.05743475507908080e+01, 1.42729219680379181e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.24857622169125193e+00, 7.91684438449170102e+02, 2.78677103239331925e-01, 3.10868128877600185e+01, 1.63305011075343329e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.21628938140982612e+00, 7.92679034177180824e+02, 2.81801833182460049e-01, 3.17865502759356922e+01, 1.37349996122041081e-02
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
 3.18694007081225461e+00, 7.89843149808107228e+02, 2.81765721039638206e-01, 3.20681515829243580e+01, 7.67466452392688483e-03
