"p0","p1","p2","p3","p4","p5","p6","p7"
 1.49364240683479244e+00, 2.27856246270390739e+03, 7.54787542981483761e-02, 1.18544319241501842e-01, 1.22838564940435283e-01, 2.35749541675788037e-02, 3.09571508377859459e+01, 1.32922821820754787e-02
 1.49364240683479244e+00, 2.27856246270390739e+03, 7.54787542981483761e-02, 1.18544319241501842e-01, 1.22838564940435283e-01, 2.35749541675788037e-02, 3.09571508377859459e+01, 1.32922821820754787e-02
 1.49364240683479244e+00, 2.27856246270390739e+03, 7.54787542981483761e-02, 1.18544319241501842e-01, 1.22838564940435283e-01, 2.35749541675788037e-02, 3.09571508377859459e+01, 1.32922821820754787e-02
 1.48897150292434333e+00, 2.27845585649049599e+03, 7.65482055912041076e-02, 1.18858443463192950e-01, 1.24188261570659819e-01, 2.45156744027732604e-02, 3.09641119549704982e+01, 1.32571840653116363e-02
 1.48897150292434333e+00, 2.27845585649049599e+03, 7.65482055912041076e-02, 1.18858443463192950e-01, 1.24188261570659819e-01, 2.45156744027732604e-02, 3.09641119549704982e+01, 1.32571840653116363e-02
 1.48897150292434333e+00, 2.27845585649049599e+03, 7.65482055912041076e-02, 1.18858443463192950e-01, 1.24188261570659819e-01, 2.45156744027732604e-02, 3.09641119549704982e+01, 1.32571840653116363e-02
 1.48822872034247355e+00, 2.27844299259422087e+03, 7.66239463410332694e-02, 1.18809512465135436e-01, 1.24335121411047494e-01, 2.45206233282299450e-02, 3.09646678509632771e+01, 1.33367849062751911e-02
 1.48943588014785555e+00, 2.27847842408674205e+03, 7.60281540336881223e-02, 1.18819128139162955e-01, 1.24177589137580036e-01, 2.45779390938427184e-02, 3.09643251192043252e+01, 1.34479784925100668e-02
 1.48943588014785555e+00, 2.27847842408674205e+03, 7.60281540336881223e-02, 1.18819128139162955e-01, 1.24177589137580036e-01, 2.45779390938427184e-02, 3.09643251192043252e+01, 1.34479784925100668e-02
 1.49185583200416794e+00, 2.27855387617971064e+03, 7.55173550606516447e-02, 1.18516467309457446e-01, 1.23669562831385665e-01, 2.40935338896474706e-02, 3.09664782314957456e+01, 1.34383003258643583e-02
 1.49185583200416794e+00, 2.27855387617971064e+03, 7.55173550606516447e-02, 1.18516467309457446e-01, 1.23669562831385665e-01, 2.40935338896474706e-02, 3.09664782314957456e+01, 1.34383003258643583e-02
 1.49185583200416794e+00, 2.27855387617971064e+03, 7.55173550606516447e-02, 1.18516467309457446e-01, 1.23669562831385665e-01, 2.40935338896474706e-02, 3.09664782314957456e+01, 1.34383003258643583e-02
 1.49168070636373384e+00, 2.27856282523748405e+03, 7.57742118011959509e-02, 1.18657287524967375e-01, 1.23932571189617577e-01, 2.41374163897732884e-02, 3.09623749521670426e+01, 1.34516930348717416e-02
 1.49168070636373384e+00, 2.27856282523748405e+03, 7.57742118011959509e-02, 1.18657287524967375e-01, 1.23932571189617577e-01, 2.41374163897732884e-02, 3.09623749521670426e+01, 1.34516930348717416e-02
 1.48942621525399521e+00, 2.27850558797731355e+03, 7.59972961619215376e-02, 1.18578036372913032e-01, 1.24812599550475523e-01, 2.46375372169089224e-02, 3.09699059551748128e+01, 1.35669576592176641e-02
 1.48942621525399521e+00, 2.27850558797731355e+03, 7.59972961619215376e-02, 1.18578036372913032e-01, 1.24812599550475523e-01, 2.46375372169089224e-02, 3.09699059551748128e+01, 1.35669576592176641e-02
 1.48942621525399521e+00, 2.27850558797731355e+03, 7.59972961619215376e-02, 1.18578036372913032e-01, 1.24812599550475523e-01, 2.46375372169089224e-02, 3.09699059551748128e+01, 1.35669576592176641e-02
 1.48914649380874464e+00, 2.27850183919311667e+03, 7.59585926180206678e-02, 1.18342800281281982e-01, 1.24723042419238830e-01, 2.44699936901333834e-02, 3.09695317713447480e+01, 1.35188918697207797e-02
 1.48868480456480157e+00, 2.27846091742620547e+03, 7.62726320845188432e-02, 1.18224998378225893e-01, 1.24956094896422232e-01, 2.47694399430564531e-02, 3.09657979432738628e+01, 1.35070890279250771e-02
 1.48752308841827752e+00, 2.27846637148278069e+03, 7.65493692702145789e-02, 1.18157428460024166e-01, 1.25340665508264865e-01, 2.49469955136982641e-02, 3.09695009291644503e+01, 1.35539935289932349e-02
 1.48792134253236918e+00, 2.27845425081806525e+03, 7.64425741784480195e-02, 1.17859503239271801e-01, 1.24955312970568028e-01, 2.48993809208507035e-02, 3.09745813103367205e+01, 1.35731999564829772e-02
 1.48946134579278122e+00, 2.27854818761217030e+03, 7.59149393088632690e-02, 1.17488013818656617e-01, 1.25793464389159393e-01, 2.47563581072461313e-02, 3.09793710036854968e+01, 1.39006865465768903e-02
 1.48946134579278122e+00, 2.27854818761217030e+03, 7.59149393088632690e-02, 1.17488013818656617e-01, 1.25793464389159393e-01, 2.47563581072461313e-02, 3.09793710036854968e+01, 1.39006865465768903e-02
 1.48705869208036967e+00, 2.27852628341157606e+03, 7.63937338650752529e-02, 1.17661259814524854e-01, 1.26182831378754273e-01, 2.49415466963005608e-02, 3.09788661580945082e+01, 1.38501615379224320e-02
 1.48705869208036967e+00, 2.27852628341157606e+03, 7.63937338650752529e-02, 1.17661259814524854e-01, 1.26182831378754273e-01, 2.49415466963005608e-02, 3.09788661580945082e+01, 1.38501615379224320e-02
 1.48705869208036967e+00, 2.27852628341157606e+03, 7.63937338650752529e-02, 1.17661259814524854e-01, 1.26182831378754273e-01, 2.49415466963005608e-02, 3.09788661580945082e+01, 1.38501615379224320e-02
 1.48681869708740999e+00, 2.27851298827771234e+03, 7.62229110381238695e-02, 1.17502736734982891e-01, 1.26038543179015639e-01, 2.50336834223282290e-02, 3.09828807632367820e+01, 1.38914383963184614e-02
 1.48704252471823084e+00, 2.27851275756311725e+03, 7.63364108290740806e-02, 1.17498326642705778e-01, 1.25898381021537192e-01, 2.50223725356889352e-02, 3.09879790136026472e+01, 1.38327288826499833e-02
 1.48704252471823084e+00, 2.27851275756311725e+03, 7.63364108290740806e-02, 1.17498326642705778e-01, 1.25898381021537192e-01, 2.50223725356889352e-02, 3.09879790136026472e+01, 1.38327288826499833e-02
 1.48704252471823084e+00, 2.27851275756311725e+03, 7.63364108290740806e-02, 1.17498326642705778e-01, 1.25898381021537192e-01, 2.50223725356889352e-02, 3.09879790136026472e+01, 1.38327288826499833e-02
 1.48499411697046324e+00, 2.27848228921766895e+03, 7.68872228880799063e-02, 1.17185020803473233e-01, 1.27275616550727472e-01, 2.53905398023774181e-02, 3.09953110766102355e+01, 1.39972612515004789e-02
 1.48499411697046324e+00, 2.27848228921766895e+03, 7.68872228880799063e-02, 1.17185020803473233e-01, 1.27275616550727472e-01, 2.53905398023774181e-02, 3.09953110766102355e+01, 1.39972612515004789e-02
 1.48427549227021505e+00, 2.27848763477760804e+03, 7.70010256607433496e-02, 1.17030195748453511e-01, 1.28192607665567893e-01, 2.55448464999985629e-02, 3.09980358531936524e+01, 1.41766482943998361e-02
 1.48427549227021505e+00, 2.27848763477760804e+03, 7.70010256607433496e-02, 1.17030195748453511e-01, 1.28192607665567893e-01, 2.55448464999985629e-02, 3.09980358531936524e+01, 1.41766482943998361e-02
 1.48427549227021505e+00, 2.27848763477760804e+03, 7.70010256607433496e-02, 1.17030195748453511e-01, 1.28192607665567893e-01, 2.55448464999985629e-02, 3.09980358531936524e+01, 1.41766482943998361e-02
 1.48427549227021505e+00, 2.27848763477760804e+03, 7.70010256607433496e-02, 1.17030195748453511e-01, 1.28192607665567893e-01, 2.55448464999985629e-02, 3.09980358531936524e+01, 1.41766482943998361e-02
 1.48414765543720772e+00, 2.27844371933734328e+03, 7.71989856310329042e-02, 1.17381739021139700e-01, 1.28113478834894906e-01, 2.56137745426422841e-02, 3.09936415119140491e+01, 1.41184446104632329e-02
 1.48414765543720772e+00, 2.27844371933734328e+03, 7.71989856310329042e-02, 1.17381739021139700e-01, 1.28113478834894906e-01, 2.56137745426422841e-02, 3.09936415119140491e+01, 1.41184446104632329e-02
 1.48414765543720772e+00, 2.27844371933734328e+03, 7.71989856310329042e-02, 1.17381739021139700e-01, 1.28113478834894906e-01, 2.56137745426422841e-02, 3.09936415119140491e+01, 1.41184446104632329e-02
 1.48387638043129777e+00, 2.27845375604325955e+03, 7.73263156890875991e-02, 1.17292026676662053e-01, 1.28368321347210962e-01, 2.58220323124060749e-02, 3.09954035148523488e+01, 1.41228207755544552e-02
 1.48387638043129777e+00, 2.27845375604325955e+03, 7.73263156890875991e-02, 1.17292026676662053e-01, 1.28368321347210962e-01, 2.58220323124060749e-02, 3.09954035148523488e+01, 1.41228207755544552e-02
 1.48328168854469733e+00, 2.27842858618252922e+03, 7.76008236838549165e-02, 1.17602951508114228e-01, 1.28417408234809266e-01, 2.58688255400459088e-02, 3.09864046899609171e+01, 1.40568748411795987e-02
 1.48328168854469733e+00, 2.27842858618252922e+03, 7.76008236838549165e-02, 1.17602951508114228e-01, 1.28417408234809266e-01, 2.58688255400459088e-02, 3.09864046899609171e+01, 1.40568748411795987e-02
 1.48481385533404575e+00, 2.27847912454474545e+03, 7.73270120987509385e-02, 1.17537522102192774e-01, 1.27888980055336943e-01, 2.55881738818746832e-02, 3.09857626702783975e+01, 1.40460843504327821e-02
 1.48845219421668862e+00, 2.27854207599426309e+03, 7.64804857999040744e-02, 1.18218515159750584e-01, 1.25961599643094557e-01, 2.48733340075178964e-02, 3.09704796006878809e+01, 1.37963040968243425e-02
 1.48989986538372632e+00, 2.27858058519863971e+03, 7.56801458918914816e-02, 1.17916386746912905e-01, 1.25076639709311183e-01, 2.43795249644552896e-02, 3.09757732843717157e+01, 1.37787883247041561e-02
 1.48753882253254677e+00, 2.27854827739004577e+03, 7.64568420742167826e-02, 1.17366686707374449e-01, 1.27695757652451114e-01, 2.50603907075086160e-02, 3.09873181158187450e+01, 1.42254711884953963e-02
 1.48753882253254677e+00, 2.27854827739004577e+03, 7.64568420742167826e-02, 1.17366686707374449e-01, 1.27695757652451114e-01, 2.50603907075086160e-02, 3.09873181158187450e+01, 1.42254711884953963e-02
 1.48753882253254677e+00, 2.27854827739004577e+03, 7.64568420742167826e-02, 1.17366686707374449e-01, 1.27695757652451114e-01, 2.50603907075086160e-02, 3.09873181158187450e+01, 1.42254711884953963e-02
 1.48877587472354445e+00, 2.27859041271145679e+03, 7.62408893398747872e-02, 1.17222062508457001e-01, 1.27421006452673818e-01, 2.48143632721099100e-02, 3.09870895033895444e+01, 1.42370511874715510e-02
 1.48877587472354445e+00, 2.27859041271145679e+03, 7.62408893398747872e-02, 1.17222062508457001e-01, 1.27421006452673818e-01, 2.48143632721099100e-02, 3.09870895033895444e+01, 1.42370511874715510e-02
 1.48877587472354445e+00, 2.27859041271145679e+03, 7.62408893398747872e-02, 1.17222062508457001e-01, 1.27421006452673818e-01, 2.48143632721099100e-02, 3.09870895033895444e+01, 1.42370511874715510e-02
 1.48877587472354445e+00, 2.27859041271145679e+03, 7.62408893398747872e-02, 1.17222062508457001e-01, 1.27421006452673818e-01, 2.48143632721099100e-02, 3.09870895033895444e+01, 1.42370511874715510e-02
 1.48877587472354445e+00, 2.27859041271145679e+03, 7.62408893398747872e-02, 1.17222062508457001e-01, 1.27421006452673818e-01, 2.48143632721099100e-02, 3.09870895033895444e+01, 1.42370511874715510e-02
 1.48644208470034167e+00, 2.27856118926480440e+03, 7.67204015203578893e-02, 1.16679864574386921e-01, 1.29441810351047210e-01, 2.54736474572125095e-02, 3.09996333350667967e+01, 1.45893865627720783e-02
 1.48644208470034167e+00, 2.27856118926480440e+03, 7.67204015203578893e-02, 1.16679864574386921e-01, 1.29441810351047210e-01, 2.54736474572125095e-02, 3.09996333350667967e+01, 1.45893865627720783e-02
 1.48639488152225097e+00, 2.27855803200124819e+03, 7.67674956390405061e-02, 1.17086930125872707e-01, 1.28375916143506658e-01, 2.54991108450404319e-02, 3.09924005665706872e+01, 1.43239643187193597e-02
 1.48639488152225097e+00, 2.27855803200124819e+03, 7.67674956390405061e-02, 1.17086930125872707e-01, 1.28375916143506658e-01, 2.54991108450404319e-02, 3.09924005665706872e+01, 1.43239643187193597e-02
 1.48389331500150323e+00, 2.27850717325798087e+03, 7.73845022826795265e-02, 1.16834995027038521e-01, 1.29559722049654852e-01, 2.59511655586167796e-02, 3.09991530051284556e+01, 1.44436572794986087e-02
 1.48015912759231250e+00, 2.27841090956852986e+03, 7.81814340393420931e-02, 1.17007342030229361e-01, 1.29636809278988935e-01, 2.65410042888392581e-02, 3.10011117116642829e+01, 1.42243991779291909e-02
 1.48015912759231250e+00, 2.27841090956852986e+03, 7.81814340393420931e-02, 1.17007342030229361e-01, 1.29636809278988935e-01, 2.65410042888392581e-02, 3.10011117116642829e+01, 1.42243991779291909e-02
 1.47982799821177702e+00, 2.27833831759290024e+03, 7.83046229626478268e-02, 1.17440436372976312e-01, 1.28151069994347833e-01, 2.63890601364899328e-02, 3.09933919312026873e+01, 1.38081451237863535e-02
 1.48285013171686719e+00, 2.27848236636549746e+03, 7.73464101952230365e-02, 1.16689108559565935e-01, 1.29153639904154904e-01, 2.59257271335290550e-02, 3.10027148668158397e+01, 1.43189108967720271e-02
 1.48671546248486330e+00, 2.27851136465514310e+03, 7.62324723022437672e-02, 1.17182876736448088e-01, 1.26852190474727677e-01, 2.50606052066064608e-02, 3.09911389042349583e+01, 1.39856121447883338e-02
 1.48291756598425883e+00, 2.27841798106258830e+03, 7.72011613687916126e-02, 1.17608770661771264e-01, 1.26737445045081221e-01, 2.56906646021639734e-02, 3.09887845485850981e+01, 1.37116444234195289e-02
 1.48475480632999468e+00, 2.27845195083811859e+03, 7.68275835706120347e-02, 1.17806800795164687e-01, 1.26066007704923266e-01, 2.54881405274795143e-02, 3.09868571108980717e+01, 1.36913176890708695e-02
 1.48172733949635838e+00, 2.27836102248581710e+03, 7.75736575404551709e-02, 1.17978299115290244e-01, 1.26263607368462621e-01, 2.59315996122503022e-02, 3.09861464879841009e+01, 1.35073687827452372e-02
 1.48172733949635838e+00, 2.27836102248581710e+03, 7.75736575404551709e-02, 1.17978299115290244e-01, 1.26263607368462621e-01, 2.59315996122503022e-02, 3.09861464879841009e+01, 1.35073687827452372e-02
 1.47266084189115287e+00, 2.27808538937436515e+03, 7.97151839296883769e-02, 1.18414556208192245e-01, 1.26531152933289287e-01, 2.73257198537407292e-02, 3.09909236732820723e+01, 1.29596048814977771e-02
 1.46442300503473355e+00, 2.27786043833410668e+03, 8.15628003779230865e-02, 1.18663593202681134e-01, 1.27106181008671659e-01, 2.85584803497616786e-02, 3.09984994152353153e+01, 1.25731140362654800e-02
 1.46442300503473355e+00, 2.27786043833410668e+03, 8.15628003779230865e-02, 1.18663593202681134e-01, 1.27106181008671659e-01, 2.85584803497616786e-02, 3.09984994152353153e+01, 1.25731140362654800e-02
 1.46442300503473355e+00, 2.27786043833410668e+03, 8.15628003779230865e-02, 1.18663593202681134e-01, 1.27106181008671659e-01, 2.85584803497616786e-02, 3.09984994152353153e+01, 1.25731140362654800e-02
 1.46442300503473355e+00, 2.27786043833410668e+03, 8.15628003779230865e-02, 1.18663593202681134e-01, 1.27106181008671659e-01, 2.85584803497616786e-02, 3.09984994152353153e+01, 1.25731140362654800e-02
 1.46442300503473355e+00, 2.27786043833410668e+03, 8.15628003779230865e-02, 1.18663593202681134e-01, 1.27106181008671659e-01, 2.85584803497616786e-02, 3.09984994152353153e+01, 1.25731140362654800e-02
 1.45507450711376163e+00, 2.27752950329577334e+03, 8.38689887214775914e-02, 1.19661456484863274e-01, 1.26292625314886553e-01, 2.98475557460146333e-02, 3.09990524733704120e+01, 1.17305948943772324e-02
 1.45507450711376163e+00, 2.27752950329577334e+03, 8.38689887214775914e-02, 1.19661456484863274e-01, 1.26292625314886553e-01, 2.98475557460146333e-02, 3.09990524733704120e+01, 1.17305948943772324e-02
 1.45507450711376163e+00, 2.27752950329577334e+03, 8.38689887214775914e-02, 1.19661456484863274e-01, 1.26292625314886553e-01, 2.98475557460146333e-02, 3.09990524733704120e+01, 1.17305948943772324e-02
 1.44524991285843285e+00, 2.27726810935298590e+03, 8.59758835024252155e-02, 1.20163244887602882e-01, 1.26343142445703382e-01, 3.16034169541570681e-02, 3.10057231024206956e+01, 1.11510937735225489e-02
 1.44379552811811673e+00, 2.27716401095136507e+03, 8.67181653364094696e-02, 1.21243863802993596e-01, 1.24294064735522833e-01, 3.17177756230390961e-02, 3.09911531378806266e+01, 1.05165488518695685e-02
 1.44379552811811673e+00, 2.27716401095136507e+03, 8.67181653364094696e-02, 1.21243863802993596e-01, 1.24294064735522833e-01, 3.17177756230390961e-02, 3.09911531378806266e+01, 1.05165488518695685e-02
 1.44379552811811673e+00, 2.27716401095136507e+03, 8.67181653364094696e-02, 1.21243863802993596e-01, 1.24294064735522833e-01, 3.17177756230390961e-02, 3.09911531378806266e+01, 1.05165488518695685e-02
 1.44379552811811673e+00, 2.27716401095136507e+03, 8.67181653364094696e-02, 1.21243863802993596e-01, 1.24294064735522833e-01, 3.17177756230390961e-02, 3.09911531378806266e+01, 1.05165488518695685e-02
 1.44115671483621144e+00, 2.27703945103543856e+03, 8.73760325966650431e-02, 1.22029235254442453e-01, 1.22395330033521418e-01, 3.20163747656173128e-02, 3.09851716601870244e+01, 9.91955728389440350e-03
 1.44115671483621144e+00, 2.27703945103543856e+03, 8.73760325966650431e-02, 1.22029235254442453e-01, 1.22395330033521418e-01, 3.20163747656173128e-02, 3.09851716601870244e+01, 9.91955728389440350e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44636438747661922e+00, 2.27714870999325376e+03, 8.61505235599477476e-02, 1.22104053108076274e-01, 1.21185957756900123e-01, 3.11253699492909860e-02, 3.09763070591308498e+01, 9.97880836653899754e-03
 1.44675595841225180e+00, 2.27715284111485471e+03, 8.59827476912324584e-02, 1.21949445339895449e-01, 1.21230417513488134e-01, 3.09281290455583925e-02, 3.09770141366351872e+01, 1.00156814176563871e-02
 1.44675595841225180e+00, 2.27715284111485471e+03, 8.59827476912324584e-02, 1.21949445339895449e-01, 1.21230417513488134e-01, 3.09281290455583925e-02, 3.09770141366351872e+01, 1.00156814176563871e-02
 1.44675595841225180e+00, 2.27715284111485471e+03, 8.59827476912324584e-02, 1.21949445339895449e-01, 1.21230417513488134e-01, 3.09281290455583925e-02, 3.09770141366351872e+01, 1.00156814176563871e-02
 1.44675595841225180e+00, 2.27715284111485471e+03, 8.59827476912324584e-02, 1.21949445339895449e-01, 1.21230417513488134e-01, 3.09281290455583925e-02, 3.09770141366351872e+01, 1.00156814176563871e-02
 1.44675595841225180e+00, 2.27715284111485471e+03, 8.59827476912324584e-02, 1.21949445339895449e-01, 1.21230417513488134e-01, 3.09281290455583925e-02, 3.09770141366351872e+01, 1.00156814176563871e-02
 1.44690872522798752e+00, 2.27713361497838423e+03, 8.60099161012543856e-02, 1.22207271027819794e-01, 1.20431069791723230e-01, 3.08514691262202316e-02, 3.09722834482762295e+01, 9.83964737104730050e-03
 1.44690872522798752e+00, 2.27713361497838423e+03, 8.60099161012543856e-02, 1.22207271027819794e-01, 1.20431069791723230e-01, 3.08514691262202316e-02, 3.09722834482762295e+01, 9.83964737104730050e-03
 1.44690872522798752e+00, 2.27713361497838423e+03, 8.60099161012543856e-02, 1.22207271027819794e-01, 1.20431069791723230e-01, 3.08514691262202316e-02, 3.09722834482762295e+01, 9.83964737104730050e-03
 1.46307038614041662e+00, 2.27767116979006823e+03, 8.22182301804962462e-02, 1.20268010146153570e-01, 1.22894198606138275e-01, 2.84303970379308352e-02, 3.09786405291436679e+01, 1.14919604207856275e-02
 1.46307038614041662e+00, 2.27767116979006823e+03, 8.22182301804962462e-02, 1.20268010146153570e-01, 1.22894198606138275e-01, 2.84303970379308352e-02, 3.09786405291436679e+01, 1.14919604207856275e-02
 1.46307038614041662e+00, 2.27767116979006823e+03, 8.22182301804962462e-02, 1.20268010146153570e-01, 1.22894198606138275e-01, 2.84303970379308352e-02, 3.09786405291436679e+01, 1.14919604207856275e-02
 1.43583200142225431e+00, 2.27669371333637037e+03, 8.84496136194267979e-02, 1.23970204540263862e-01, 1.16892431731953211e-01, 3.22702495999501598e-02, 3.09632520935474354e+01, 8.30443757700250439e-03
 1.43583200142225431e+00, 2.27669371333637037e+03, 8.84496136194267979e-02, 1.23970204540263862e-01, 1.16892431731953211e-01, 3.22702495999501598e-02, 3.09632520935474354e+01, 8.30443757700250439e-03
 1.43583200142225431e+00, 2.27669371333637037e+03, 8.84496136194267979e-02, 1.23970204540263862e-01, 1.16892431731953211e-01, 3.22702495999501598e-02, 3.09632520935474354e+01, 8.30443757700250439e-03
 1.44509965415961261e+00, 2.27714880136588772e+03, 8.62106548290755420e-02, 1.21748303192177623e-01, 1.22248115077572272e-01, 3.12998702042175531e-02, 3.09834480644142864e+01, 1.01497073271005264e-02
 1.44917147409784075e+00, 2.27735033446868692e+03, 8.51368004256773114e-02, 1.20820975220908011e-01, 1.24595588534529830e-01, 3.09659784901747843e-02, 3.09939959171430814e+01, 1.09860776042942053e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44874769099215350e+00, 2.27721621149833391e+03, 8.53050533967835006e-02, 1.21779061681289227e-01, 1.20956473007141449e-01, 3.05417997592746307e-02, 3.09773451287929369e+01, 1.01104941734758650e-02
 1.44655273062602774e+00, 2.27713598282011617e+03, 8.58680008071898565e-02, 1.22226623569770265e-01, 1.20248186220669073e-01, 3.08642421056514356e-02, 3.09750161759947353e+01, 9.82606450938021576e-03
 1.44655273062602774e+00, 2.27713598282011617e+03, 8.58680008071898565e-02, 1.22226623569770265e-01, 1.20248186220669073e-01, 3.08642421056514356e-02, 3.09750161759947353e+01, 9.82606450938021576e-03
 1.45424267950888786e+00, 2.27739674491011920e+03, 8.40259821960394199e-02, 1.21246870560930781e-01, 1.21528341857549058e-01, 2.96673018875499711e-02, 3.09759959466266785e+01, 1.06054739356502194e-02
 1.45317732551829315e+00, 2.27730609225920580e+03, 8.44520070556426389e-02, 1.22003044840283403e-01, 1.19630645112925676e-01, 2.97572014021763170e-02, 3.09660615026253865e+01, 1.01057394260913279e-02
 1.45317732551829315e+00, 2.27730609225920580e+03, 8.44520070556426389e-02, 1.22003044840283403e-01, 1.19630645112925676e-01, 2.97572014021763170e-02, 3.09660615026253865e+01, 1.01057394260913279e-02
 1.45317732551829315e+00, 2.27730609225920580e+03, 8.44520070556426389e-02, 1.22003044840283403e-01, 1.19630645112925676e-01, 2.97572014021763170e-02, 3.09660615026253865e+01, 1.01057394260913279e-02
